method,architecture_id,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_seed,mc_passes_per_cell
Attentive CNP + PE,m2,1520.0,0.5003897513548533,0.1028429430465706,0.004639531443569337,3,10,50
Attentive CNP + PE,m2,1521.0,0.498440996170044,0.048120978428092986,0.0037274433745628824,3,10,50
Attentive CNP + PE,m2,1522.0,0.47933354598283767,0.02268004726551406,0.003939993712856763,3,10,50
Attentive CNP + PE,m2,1523.0,0.4808013254006704,0.02919633583967219,0.004380658737231288,3,10,50
Attentive CNP + PE,m2,1524.0,0.46388954746723177,0.03055548505647874,0.004602783511249971,3,10,50
Attentive CNP + PE,m2,1525.0,0.4478451715012392,0.006656881839597906,0.004485810559738163,3,10,50
Attentive CNP + PE,m2,1526.0,0.49253802659114204,0.032094764856647306,0.004151113021025572,3,10,50
Attentive CNP + PE,m2,1527.0,0.565455746948719,0.03955452698032598,0.004425504264151618,3,10,50
Attentive CNP + PE,m2,1528.0,0.68699613682429,0.0399749528761125,0.00475935964833939,3,10,50
Attentive CNP + PE,m2,1529.0,0.6582137838800748,0.019911332809674366,0.005093018100099101,3,10,50
Attentive CNP + PE,m2,1530.0,0.5888267258604367,0.01309270681642646,0.005343758314899617,3,10,50
Attentive CNP + PE,m2,1531.0,0.5449878425399463,0.01439589295227764,0.004441235481489559,3,10,50
Attentive CNP + PE,m2,1532.0,0.5976155942877134,0.011676365577195548,0.004392671814671435,3,10,50
Attentive CNP + PE,m2,1533.0,0.6333928235967954,0.010469658234040459,0.005290139074701051,3,10,50
Attentive CNP + PE,m2,1534.0,0.5591849051515262,0.029707536391751457,0.005580364954831007,3,10,50
Attentive CNP + PE,m2,1535.0,0.48273818516731265,0.0198040972554702,0.005951945255951122,3,10,50
Attentive CNP + PE,m2,1536.0,0.417061469733715,0.014283671803931976,0.0061475513987263265,3,10,50
Attentive CNP + PE,m2,1537.0,0.38710443055629734,0.002936370762904606,0.005573614968174308,3,10,50
Attentive CNP + PE,m2,1538.0,0.4085969877143701,0.012588403534007647,0.005712975037402622,3,10,50
Attentive CNP + PE,m2,1539.0,0.46096806373198823,0.018995524013925198,0.0046472736450047965,3,10,50
Attentive CNP + PE,m2,1540.0,0.4865559862454732,0.0075277831445871675,0.004421319983226487,3,10,50
Attentive CNP + PE,m2,1541.0,0.4952249121665955,0.013832166407760724,0.0035376751801063627,3,10,50
Attentive CNP + PE,m2,1542.0,0.5305666199127833,0.02854535114702147,0.00413285256688206,3,10,50
Attentive CNP + PE,m2,1543.0,0.507775523086389,0.03729804765164428,0.004692693322669559,3,10,50
Attentive CNP + PE,m2,1544.0,0.4174751474261284,0.021313105133988722,0.005383483900598902,3,10,50
Attentive CNP + PE,m2,1545.0,0.39101182530323664,0.01973638210921041,0.005204463112281083,3,10,50
Attentive CNP + PE,m2,1546.0,0.4418486820658048,0.0193446206601224,0.006370381636838822,3,10,50
Attentive CNP + PE,m2,1547.0,0.5296571974953016,0.0938315610757824,0.008224979421354571,3,10,50
Attentive CNP + PE,m2,1548.0,0.5432630414863427,0.09149122910784262,0.008309195929959401,3,10,50
Attentive CNP + PE,m2,1549.0,0.46850634817282355,0.029112376264523832,0.0068399444864238115,3,10,50
Attentive CNP + PE,m2,1550.0,0.4454624395569166,0.03779567077260194,0.0056354687160017035,3,10,50
Attentive CNP + PE,m2,1551.0,0.4421292556325595,0.026414894557517762,0.0051162585614644195,3,10,50
Attentive CNP + PE,m2,1552.0,0.5090374539295832,0.03378712982202765,0.005421538362749556,3,10,50
Attentive CNP + PE,m2,1553.0,0.5603821776509286,0.028545054370639627,0.005803116219782076,3,10,50
Attentive CNP + PE,m2,1554.0,0.47951058894395837,0.011893636146005332,0.007620683848432989,3,10,50
Attentive CNP + PE,m2,1555.0,0.38030430810650184,0.025648643640088526,0.007248584670493589,3,10,50
Attentive CNP + PE,m2,1556.0,0.3934012606839339,0.021352592149420046,0.006609154786372486,3,10,50
Attentive CNP + PE,m2,1557.0,0.4512259612381459,0.04561068615183521,0.006159054029553461,3,10,50
Attentive CNP + PE,m2,1558.0,0.44175650467475264,0.040927916292953156,0.004728588628776864,3,10,50
Attentive CNP + PE,m2,1559.0,0.40693471834063527,0.023210757635883858,0.003755264032148259,3,10,50
Attentive CNP + PE,m2,1560.0,0.3886785408556461,0.03295144961428174,0.003179478076359004,3,10,50
Attentive CNP + PE,m2,1561.0,0.43444540476799015,0.04674083377814244,0.003002573691807011,3,10,50
Attentive CNP + PE,m2,1562.0,0.46223934237162273,0.03662360111604339,0.0038849777001190504,3,10,50
Attentive CNP + PE,m2,1563.0,0.35288382700085635,0.017860388406499332,0.004336696096946875,3,10,50
Attentive CNP + PE,m2,1564.0,0.3046335211594899,0.041303078445418605,0.004437431981903311,3,10,50
Attentive CNP + PE,m2,1565.0,0.33095936744411786,0.01639559510159136,0.00461308660335287,3,10,50
Attentive CNP + PE,m2,1566.0,0.4673891078035037,0.03900925462341721,0.005916753731054599,3,10,50
Attentive CNP + PE,m2,1567.0,0.6077018506924312,0.03115654536597393,0.007033492272156286,3,10,50
Attentive CNP + PE,m2,1568.0,0.6094737835725149,0.03190952077668208,0.007871120227412957,3,10,50
Attentive CNP + PE,m2,1569.0,0.5657233548561732,0.04251351212274441,0.008220675567680911,3,10,50
Attentive CNP + PE,m2,1570.0,0.5557384792963664,0.057087633423915,0.006543580087396386,3,10,50
Attentive CNP + PE,m2,1571.0,0.6111074886322022,0.02399642070061736,0.006195973590598479,3,10,50
Attentive CNP + PE,m2,1572.0,0.5710147148370743,0.04793631239107707,0.006121527843247564,3,10,50
Attentive CNP + PE,m2,1573.0,0.4033220447500547,0.017399269883711706,0.006345577890419403,3,10,50
Attentive CNP + PE,m2,1574.0,0.3292643713355064,0.024514495597987834,0.005488825671954803,3,10,50
Attentive CNP + PE,m2,1575.0,0.3469341950019201,0.01939024717494294,0.005254919656784312,3,10,50
Attentive CNP + PE,m2,1576.0,0.39905776898066203,0.001971543894499867,0.005456243800264781,3,10,50
Attentive CNP + PE,m2,1577.0,0.44440907438596083,0.041720786209288985,0.005000101898918005,3,10,50
Attentive CNP + PE,m2,1578.0,0.42131320888797447,0.04633833446945787,0.004555664026885258,3,10,50
Attentive CNP + PE,m2,1579.0,0.3796281172831853,0.019680233391854332,0.003887595553998311,3,10,50
Attentive CNP + PE,m2,1580.0,0.4800285936395327,0.028310638116970297,0.0040827706417527025,3,10,50
Attentive CNP + PE,m2,1581.0,0.613848685959975,0.05159972774563525,0.004418069077573877,3,10,50
Attentive CNP + PE,m2,1582.0,0.6099060426950454,0.02620337319603593,0.004851894869810792,3,10,50
Attentive CNP + PE,m2,1583.0,0.5414158315062522,0.01790111311649951,0.005227599583492251,3,10,50
Attentive CNP + PE,m2,1584.0,0.48990099493662526,0.02364030977992519,0.0047372610711714615,3,10,50
Attentive CNP + PE,m2,1585.0,0.5077179319262505,0.04016228513640287,0.005293491540497498,3,10,50
Attentive CNP + PE,m2,1586.0,0.631697972714901,0.04050332473193675,0.006666469019770051,3,10,50
Attentive CNP + PE,m2,1587.0,0.6718310810724893,0.0573047901224836,0.007275639043454571,3,10,50
Attentive CNP + PE,m2,1588.0,0.61711449466149,0.03200046120200006,0.007861183407429933,3,10,50
Attentive CNP + PE,m2,1589.0,0.5499872589707375,0.03150034479598326,0.005832325852757327,3,10,50
Attentive CNP + PE,m2,1590.0,0.5946508108973504,0.026377200645609663,0.005214100542432632,3,10,50
Attentive CNP + PE,m2,1591.0,0.7448153564929963,0.03090077266645906,0.0041730888312695585,3,10,50
Attentive CNP + PE,m2,1592.0,0.7927801310221354,0.0201558333227938,0.004313386683312738,3,10,50
Attentive CNP + PE,m2,1593.0,0.73503216278553,0.010839858137966561,0.005265193918165093,3,10,50
Attentive CNP + PE,m2,1594.0,0.597506358186404,0.026978710462174493,0.006070244779262805,3,10,50
Attentive CNP + PE,m2,1595.0,0.5360327811837197,0.03338238290788081,0.006152230060735261,3,10,50
Attentive CNP + PE,m2,1596.0,0.5517306010921796,0.055116697572092185,0.005954967131483711,3,10,50
Attentive CNP + PE,m2,1597.0,0.5821933518250783,0.056670852081119494,0.0047154267293361305,3,10,50
Attentive CNP + PE,m2,1598.0,0.5889573808511099,0.04066504023921269,0.00414936977001179,3,10,50
Attentive CNP + PE,m2,1599.0,0.5754252185821532,0.017336330453540907,0.0044469553106385095,3,10,50
Attentive CNP + PE,m2,1600.0,0.5670131707390149,0.025308891453611787,0.0049960892731907265,3,10,50
Attentive CNP + PE,m2,1601.0,0.5618263017137846,0.01608653403651354,0.0054967079873160345,3,10,50
Attentive CNP + PE,m2,1602.0,0.5298860030174256,0.03135925420716496,0.005421074267823422,3,10,50
Attentive CNP + PE,m2,1603.0,0.48513432524601613,0.04966660659951814,0.0050062478140776535,3,10,50
Attentive CNP + PE,m2,1604.0,0.4450704546173414,0.028398369945146523,0.004277502331002489,3,10,50
Attentive CNP + PE,m2,1605.0,0.4901455753246943,0.0137999299263148,0.004342769170126821,3,10,50
Attentive CNP + PE,m2,1606.0,0.6277491095662117,0.027192452614032577,0.005677399218187543,3,10,50
Attentive CNP + PE,m2,1607.0,0.659254404346148,0.021864621939537005,0.005578954558143945,3,10,50
Attentive CNP + PE,m2,1608.0,0.5996003616253535,0.00608094026159534,0.005314429374552218,3,10,50
Attentive CNP + PE,m2,1609.0,0.5478478732506434,0.02866718711887316,0.004842408071488527,3,10,50
Attentive CNP + PE,m2,1610.0,0.5786512456734975,0.05354577726579262,0.0050654359514837695,3,10,50
Attentive CNP + PE,m2,1611.0,0.5878732926646869,0.027124956374885094,0.005250638937269891,3,10,50
Attentive CNP + PE,m2,1612.0,0.48844100179274874,0.05018601979581977,0.0050822797529774255,3,10,50
Attentive CNP + PE,m2,1613.0,0.40893630297978717,0.03335475803841071,0.004942793949954421,3,10,50
Attentive CNP + PE,m2,1614.0,0.39591616169611615,0.000422524820467168,0.00466155879206035,3,10,50
Attentive CNP + PE,m2,1615.0,0.41158753101030987,0.013557536120730991,0.004571495277983125,3,10,50
Attentive CNP + PE,m2,1616.0,0.4130734672546387,0.013534355089535962,0.00483820403309494,3,10,50
Attentive CNP + PE,m2,1617.0,0.41179533777634303,0.03776992898539226,0.004632180448238542,3,10,50
Attentive CNP + PE,m2,1618.0,0.3723893840809664,0.038571895442024905,0.0035772659207658933,3,10,50
Attentive CNP + PE,m2,1619.0,0.28258002614478267,0.02052111130714414,0.0028141633761531227,3,10,50
Attentive CNP + PE,m2,1620.0,0.25850856557488444,0.03263348330978097,0.0026141363329390196,3,10,50
Attentive CNP + PE,m2,1621.0,0.2817929299275081,0.025307362845961724,0.00294290379504833,3,10,50
Attentive CNP + PE,m2,1622.0,0.2656687491436799,0.022320302183483135,0.003107503168784883,3,10,50
Attentive CNP + PE,m2,1623.0,0.26910413104792436,0.027434304729026377,0.003071607367500158,3,10,50
Attentive CNP + PE,m2,1624.0,0.3896613543232282,0.037418192360772165,0.004361243913040442,3,10,50
Attentive CNP + PE,m2,1625.0,0.4779969800710678,0.03250858329527797,0.00545777111752041,3,10,50
Attentive CNP + PE,m2,1626.0,0.4747609387437503,0.012704034245555872,0.005733663859533674,3,10,50
Attentive CNP + PE,m2,1627.0,0.4476665933529535,0.007409949596029857,0.0049527483414794436,3,10,50
Attentive CNP + PE,m2,1628.0,0.4262927380005519,0.018151915922054354,0.0045898818946923554,3,10,50
Attentive CNP + PE,m2,1629.0,0.4261621870795886,0.01746867880664927,0.004466108914002252,3,10,50
Attentive CNP + PE,m2,1630.0,0.5262720517516136,0.043989145847217005,0.004950612336702349,3,10,50
Attentive CNP + PE,m2,1631.0,0.6409650675853094,0.0415725958595226,0.005813187240427107,3,10,50
Attentive CNP + PE,m2,1632.0,0.507838422248761,0.04312451012053584,0.005525385343599972,3,10,50
Attentive CNP + PE,m2,1633.0,0.3845093887249629,0.04579771471928986,0.004181151447070329,3,10,50
Attentive CNP + PE,m2,1634.0,0.39790651549895606,0.03163353619190114,0.004105768624855905,3,10,50
Attentive CNP + PE,m2,1635.0,0.45182019378741584,0.023681659498052836,0.003972503898426311,3,10,50
Attentive CNP + PE,m2,1636.0,0.45499015786250424,0.028405954487251275,0.0035319652988538633,3,10,50
Attentive CNP + PE,m2,1637.0,0.4258983981112639,0.026414475709557187,0.00323290797500173,3,10,50
Attentive CNP + PE,m2,1638.0,0.43247914648056024,0.031417018925268235,0.0035183935647898693,3,10,50
Attentive CNP + PE,m2,1639.0,0.5125550418496131,0.007717119655737035,0.004032720615912264,3,10,50
Attentive CNP + PE,m2,1640.0,0.5234903652469317,0.01959673940010787,0.005181882253192473,3,10,50
Attentive CNP + PE,m2,1641.0,0.43386682360370954,0.06658931304993837,0.004487904171938373,3,10,50
Attentive CNP + PE,m2,1642.0,0.4459994943539301,0.04387227351791546,0.004852735220063069,3,10,50
Attentive CNP + PE,m2,1643.0,0.5154408103028932,0.012046912586466183,0.004476903027770088,3,10,50
Attentive CNP + PE,m2,1644.0,0.5603229790131251,0.028208168494663306,0.004200709027521259,3,10,50
Attentive CNP + PE,m2,1645.0,0.6059794637759527,0.024106548907198384,0.004375494773851396,3,10,50
Attentive CNP + PE,m2,1646.0,0.6006627770066261,0.012540151846932208,0.004771441601576224,3,10,50
Attentive CNP + PE,m2,1647.0,0.5097378304799398,0.029749862208701575,0.004718548317447721,3,10,50
Attentive CNP + PE,m2,1648.0,0.46657335861523946,0.005032481846101451,0.0046861257513218105,3,10,50
Attentive CNP + PE,m2,1649.0,0.567223685324192,0.03765726843345486,0.004989310515619914,3,10,50
Attentive CNP + PE,m2,1650.0,0.6900535442233084,0.011828794845597844,0.00498896746164378,3,10,50
Attentive CNP + PE,m2,1651.0,0.5737972965836525,0.03074011297165132,0.004983878367104529,3,10,50
Attentive CNP + PE,m2,1652.0,0.45590884812672927,0.035067873799459325,0.005106090712990472,3,10,50
Attentive CNP + PE,m2,1653.0,0.4590687830646833,0.031881931968267274,0.004938503065280569,3,10,50
Attentive CNP + PE,m2,1654.0,0.45326068254311885,0.023616547008475278,0.005024092552763572,3,10,50
Attentive CNP + PE,m2,1655.0,0.4602701110045116,0.03839027705913427,0.005037317829651361,3,10,50
Attentive CNP + PE,m2,1656.0,0.44660431748628615,0.06458846011157167,0.005433207091178072,3,10,50
Attentive CNP + PE,m2,1657.0,0.521309050877889,0.08097617408163033,0.005489272601181624,3,10,50
Attentive CNP + PE,m2,1658.0,0.6526402563452719,0.02173011118243821,0.005058227227412142,3,10,50
Attentive CNP + PE,m2,1659.0,0.720195602575938,0.015936419271322295,0.004115542373826008,3,10,50
Attentive CNP + PE,m2,1660.0,0.6857228367726007,0.012428854562504834,0.004598134300867729,3,10,50
Attentive CNP + PE,m2,1661.0,0.5675632137854895,0.015435061216688846,0.005505066030284234,3,10,50
Attentive CNP + PE,m2,1662.0,0.5392330492138864,0.03450138697159141,0.0053421205714521275,3,10,50
Attentive CNP + PE,m2,1663.0,0.5357492707173029,0.031056906289198834,0.005569496834711676,3,10,50
Attentive CNP + PE,m2,1664.0,0.5515307709177335,0.04005549029214042,0.006318951048640387,3,10,50
Attentive CNP + PE,m2,1665.0,0.5482861322561899,0.05702248637121384,0.006477226490716181,3,10,50
Attentive CNP + PE,m2,1666.0,0.5033625887433688,0.02372312401073302,0.006235571815059585,3,10,50
Attentive CNP + PE,m2,1667.0,0.4763271561662356,0.03644082759761821,0.0058306857799874275,3,10,50
Attentive CNP + PE,m2,1668.0,0.467530866364638,0.03421722851139473,0.005193408072184193,3,10,50
Attentive CNP + PE,m2,1669.0,0.45830796311299005,0.033774467480051064,0.004628488912640567,3,10,50
Attentive CNP + PE,m2,1670.0,0.5061907260417938,0.029803995067209356,0.005244266055953447,3,10,50
Attentive CNP + PE,m2,1671.0,0.5323530649940174,0.031237886623196834,0.005216852068371882,3,10,50
Attentive CNP + PE,m2,1672.0,0.5377367484172185,0.017474410693306398,0.005510802592828441,3,10,50
Attentive CNP + PE,m2,1673.0,0.5315190340677897,0.022672954613466682,0.006309806828606836,3,10,50
Attentive CNP + PE,m2,1674.0,0.5062019660671552,0.04078410816144262,0.005672522377314725,3,10,50
Attentive CNP + PE,m2,1675.0,0.4743471094965935,0.04354632813309527,0.005255949763263633,3,10,50
Attentive CNP + PE,m2,1676.0,0.4586295261085033,0.02196990784812559,0.005359615187461288,3,10,50
Attentive CNP + PE,m2,1677.0,0.48173441425959274,0.005610926678039323,0.005858856561582023,3,10,50
Attentive CNP + PE,m2,1678.0,0.4702120033701261,0.03198265377117136,0.006605670390477968,3,10,50
Attentive CNP + PE,m2,1679.0,0.43183355712890625,0.04516200619626509,0.006696640676652032,3,10,50
Attentive CNP + PE,m2,1680.0,0.40384629561503727,0.01918437199642959,0.006239059658879435,3,10,50
Attentive CNP + PE,m2,1681.0,0.4266363442937533,0.011048489495625658,0.0055799953514327,3,10,50
Attentive CNP + PE,m2,1682.0,0.47702892607450487,0.03308022155014665,0.004791898937655314,3,10,50
Attentive CNP + PE,m2,1683.0,0.49744602217276895,0.0376190417584048,0.004068360432255022,3,10,50
Attentive CNP + PE,m2,1684.0,0.5287640909353891,0.031068120121487415,0.004603647804010533,3,10,50
Attentive CNP + PE,m2,1685.0,0.5577594629128775,0.04924663187123635,0.006211088664426482,3,10,50
Attentive CNP + PE,m2,1686.0,0.5318116001884143,0.015892845496133328,0.005938959802832346,3,10,50
Attentive CNP + PE,m2,1687.0,0.480582501510779,0.01574266868400142,0.005446326513590785,3,10,50
Attentive CNP + PE,m2,1688.0,0.45650138366222387,0.024921224060574756,0.0056550518510970005,3,10,50
Attentive CNP + PE,m2,1689.0,0.44348232033848767,0.09297365736942154,0.0055450159857705775,3,10,50
Attentive CNP + PE,m2,1690.0,0.40823827977975213,0.09618442531875104,0.004527570416263217,3,10,50
Attentive CNP + PE,m2,1691.0,0.4249335403641065,0.05549041533884765,0.0048414026200056534,3,10,50
Attentive CNP + PE,m2,1692.0,0.437121235648791,0.01077908998657707,0.004822429255770115,3,10,50
Attentive CNP + PE,m2,1693.0,0.41265326483050985,0.019040351380091677,0.0050639247620502875,3,10,50
Attentive CNP + PE,m2,1694.0,0.36343470769127206,0.03369984906175001,0.0046431278324065425,3,10,50
Attentive CNP + PE,m2,1695.0,0.396102259427309,0.02457433476082659,0.005203634709990295,3,10,50
Attentive CNP + PE,m2,1696.0,0.506202008187771,0.033402596554218955,0.00578493712561873,3,10,50
Attentive CNP + PE,m2,1697.0,0.559086053888003,0.00958731830331839,0.005623314352605535,3,10,50
Attentive CNP + PE,m2,1698.0,0.6026974976062774,0.03859294073809617,0.005561273132727604,3,10,50
Attentive CNP + PE,m2,1699.0,0.5840585736831031,0.04814117185092908,0.0055409089654699884,3,10,50
Attentive CNP + PE,m2,1700.0,0.4718906662066778,0.03298301330330776,0.005233856853878611,3,10,50
Attentive CNP + PE,m2,1701.0,0.38163762289285663,0.034726257859331734,0.004259163819966758,3,10,50
Attentive CNP + PE,m2,1702.0,0.3517727771798769,0.011386155913146146,0.004370488329136652,3,10,50
Attentive CNP + PE,m2,1703.0,0.4873268595337869,0.06279740252851776,0.005817472805171482,3,10,50
Attentive CNP + PE,m2,1704.0,0.5474345802863438,0.07752955357085307,0.005717659060471505,3,10,50
Attentive CNP + PE,m2,1705.0,0.5067817855079969,0.014776483789047182,0.005465601701000042,3,10,50
Attentive CNP + PE,m2,1706.0,0.4680774124264717,0.019137240954302238,0.0051362516136107044,3,10,50
Attentive CNP + PE,m2,1707.0,0.456668654859066,0.02013023833469455,0.005226407157966631,3,10,50
Attentive CNP + PE,m2,1708.0,0.4745191011627516,0.026933245051037075,0.005304656205168263,3,10,50
Attentive CNP + PE,m2,1709.0,0.5640677159031232,0.01668618296812185,0.006084584380490206,3,10,50
Attentive CNP + PE,m2,1710.0,0.48638886354366945,0.013810126182528798,0.006197706777731474,3,10,50
Attentive CNP + PE,m2,1711.0,0.44327248575290046,0.016429059341559065,0.005427790472812443,3,10,50
Attentive CNP + PE,m2,1712.0,0.4283329152464866,0.006778603019424318,0.005012795920078262,3,10,50
Attentive CNP + PE,m2,1713.0,0.42334798445304234,0.010499174590804442,0.004548728370806861,3,10,50
